german-expat	treppe	stairs (die Treppe)	An der Treppe zur U-Bahn dann das gelbe Schild, und Timos Gesicht verliert jede Gelassenheit: Ersatzverkehr.
german-expat	trick	trick, clever shortcut	Nadia: Der erste Trick heißt Thermoskanne.
german-expat	trinken	to drink	Niemand will spontan etwas trinken.
german-expat	tritt	steps; joins (treten, beitreten)	Freizeit macht man hier nicht allein; hier tritt man bei.
german-expat	tun	to do	(NO APARECE)
german-expat	uhrzeit	time of day (die Uhrzeit)	Du stehst hier sicher nicht zum Vergnügen um diese Uhrzeit.
german-expat	umschlag	envelope (der Umschlag)	Er hält einen Umschlag hoch, Beweisstück Nummer eins.
german-expat	und	and	Elf Bewerber warten mit identischen Mappen, und Nadia umklammert ihre eigene wie ein Konzertticket.
german-expat	unglaublich	unbelievable	Nadia: Unglaublich.
german-expat	unsere	our	Und morgen zeige ich dir unsere heiligste Regel: den Feierabend.
german-expat	unterschrieben	signed (unterschreiben)	Sogar unterschrieben.
german-expat	urlaub	holiday, vacation	Zwei Wochen später gedeihen alle Pflanzen, und Ronja bringt aus dem Urlaub etwas mit.
german-expat	vergisst	forgets (vergessen)	Du vergisst das Glas, nach Farben sortiert.
german-expat	verkaufe	sell (verkaufen, ich form)	Sonntags verkaufe ich nur Überlebensmittel.
german-expat	verkauft	sells (verkaufen)	(NO APARECE)
german-expat	verliert	loses (verlieren)	An der Treppe zur U-Bahn dann das gelbe Schild, und Timos Gesicht verliert jede Gelassenheit: Ersatzverkehr.
german-expat	vermieter	landlord (der Vermieter)	Mein Vermieter ist seit einer Woche wie vom Erdboden verschluckt.
german-expat	verschwunden	disappeared (verschwinden)	Timo schaut auf die Uhr, dann auf Nadia; das Grinsen ist verschwunden.
german-expat	versprechen	promise (das Versprechen)	Feierabend ist ein Versprechen.
german-expat	verstanden	understood (verstehen)	Ich habe das Feedback verstanden.
german-expat	verstehe	understand (verstehen)	Ich verstehe dieses Formular nicht.
german-expat	versteht	understands (verstehen)	Nadia versteht allmählich, warum hier alle eine Thermoskanne dabeihaben.
german-expat	vertrag	contract (der Vertrag)	In meinem Vertrag stand irgendwas von förmlicher Unternehmenskultur.
german-expat	vertrauen	trust (das Vertrauen); to trust	Brandt: Die Probezeit läuft weiter; das Vertrauen nicht erst ab Bestehen.
german-expat	verwechselt	mixes up (verwechseln)	Nadia: Und was passiert, wenn man die Stockwerke verwechselt?
german-expat	viel	much, a lot	Nadia: Klingt nach viel Aufwand für einen steifen Hals.
german-expat	viele	many	Nadia: Wie viele Kartons sind noch unten?
german-expat	vielleicht	maybe, perhaps	Das lässt sich vielleicht doch bei uns bearbeiten.
german-expat	vier	four	Wichtig ist da drin nur eine Person, und die hat vier Pfoten.
german-expat	vom	from the (von + dem)	Mein Vermieter ist seit einer Woche wie vom Erdboden verschluckt.
german-expat	vorbereitet	prepared (vorbereiten)	Frau Nadia, Sie sind besser vorbereitet als die meisten Deutschen.
german-expat	vormittag	morning, forenoon (der Vormittag)	Gegen die Berliner Wohnungssuche war dieser Vormittag ein Spaziergang.
german-expat	vorstand	board, executive committee	(NO APARECE)
german-expat	wann	when	Seit wann eigentlich?
german-expat	war	was (sein)	Die Nacht war kurz und voller Konjunktive: hätte, wäre, könnte.
german-expat	warm	warm	Der Dienstausweis ist noch warm aus dem Drucker, da lernt Nadia die wichtigste Landkarte des Büros: wer du ist und wer Sie bleibt.
german-expat	warte	wait (warten); hang on (warte)	Aber warte: Absender Ausländerbehörde.
german-expat	warten	to wait	Elf Bewerber warten mit identischen Mappen, und Nadia umklammert ihre eigene wie ein Konzertticket.
german-expat	wartet	waits (warten)	Hinter ihr wartet Timo mit dem gelassenen Blick eines Menschen, der das schon durchgestanden hat.
german-expat	warum	why	Nadia versteht allmählich, warum hier alle eine Thermoskanne dabeihaben.
german-expat	weißt	know (wissen, du form)	Und weißt du, was das Verrückteste ist?
german-expat	wenn	if, when	Nadia: Und was, wenn ich etwas falsch mache?
german-expat	wichtig	important	Wichtig ist da drin nur eine Person, und die hat vier Pfoten.
german-expat	wichtigste	most important (wichtig, superlative)	Der Dienstausweis ist noch warm aus dem Drucker, da lernt Nadia die wichtigste Landkarte des Büros: wer du ist und wer Sie bleibt.
german-expat	wie	how; like, as	Elf Bewerber warten mit identischen Mappen, und Nadia umklammert ihre eigene wie ein Konzertticket.
german-expat	wieder	again	Ohne die schicken sie dich wieder nach Hause: freundlich, aber gnadenlos.
german-expat	will	wants (wollen)	Wer bleiben will, braucht ihren Segen.
german-expat	willkommen	welcome	Timo: Willkommen auf dem Berliner Wohnungsmarkt.
german-expat	wir	we	Wir melden uns bis Sonntag.
german-expat	wissen	to know (facts)	Mira: Woher wissen Sie das alles?
german-expat	wo	where	Wo ich herkomme, sind sie Loyalität.
german-expat	woanders	somewhere else	(NO APARECE)
german-expat	woher	from where, how come	Mira: Woher wissen Sie das alles?
german-expat	wurde	was, became (werden, past); passive marker	Nadia: Hör zu: Der Fall Pizzakarton wurde aufgeklärt, dritter Stock, man bittet um Entschuldigung.
german-expat	wächst	grows (wachsen)	(NO APARECE)
german-expat	während	during; while	Während des Films kein Wort.
german-expat	wärmflasche	hot water bottle	Kind, du brauchst Franzbranntwein und eine Wärmflasche.
german-expat	zahlt	pays (zahlen)	Den zahlt hier jeder Haushalt, ob du fernsiehst oder nicht.
german-expat	zeigen	to show	Nadia: Sie zeigen die Regeln vor der Wohnung.
german-expat	zeigt	shows (zeigen)	Brandt: Loyalität zeigt man hier, indem man um fünf fertig ist.
german-expat	zeit	time (die Zeit)	Ronja: Dann wird es Zeit.
german-expat	zimmer	room (das Zimmer)	Timo: Elf Mappen für ein Zimmer.
german-expat	zufrieden	content, satisfied	Draußen ist Berlin still und zufrieden.
german-expat	zum	to the (zu + dem)	Du stehst hier sicher nicht zum Vergnügen um diese Uhrzeit.
german-expat	zur	to the (zu + der)	An der Treppe zur U-Bahn dann das gelbe Schild, und Timos Gesicht verliert jede Gelassenheit: Ersatzverkehr.
german-expat	zwanzig	twenty	Es ist 10:41, bis zum Amt zwanzig Minuten, falls die U8 mitspielt.
german-expat	zwei	two	Ronja: Ich bin zwei Wochen weg.
german-expat	zweimal	twice	Ronja: Der Kater frisst morgens und abends, die Pflanzen zweimal die Woche.
german-expat	zweite	second (zweit, declined)	Darunter, kleiner geschrieben, eine zweite Nachricht.
german-expat	zweiten	second (zweit, declined)	Nadia gießt Kaffee in einen zweiten Becher und reicht ihn weiter.
german-expat	zwölf	twelve	Neun Uhr zwölf, und Herr Lindner bleibt spurlos verschwunden.
german-expat	zählt	counts (zählen); does not count (zählt nicht)	Und Pfand zählt nicht; Pfand ist kein Müll, Pfand ist Währung.
german-expat	öffnet	opens (öffnen)	Nadia öffnet den Ordner: Register eins bis fünf, farbig markiert.
german-expat	über	over, across; about	Nadia: Jetzt entscheidet also eine Katze über meinen Mietvertrag.
german-expat	überlebt	survived (überleben)	Timo: Auf die Frau, die das Sie überlebt hat und jetzt Chefin klingt.
german-friends	abends	in the evening(s)	Basti, der abends in einer kleinen Bar Musik macht, stimmt leise seine Gitarre, während über Kölle eine heimelige Ruhe liegt.
german-friends	angeblich	supposedly, allegedly	Plötzlich flammt hinter dem staubigen Fenster ein warmes Licht auf, mitten in der angeblich leeren Kabache.
german-friends	antwortet	answers, replies (antworten)	Als Jule fragt, woher sie komme, antwortet sie fast förmlich, und Micha prustet los: “Boah, so brav, die zerbricht ja gleich.”
german-friends	auch	also, too	An diesem trägen Morgen fällt kein großes Wort, und dazu braucht es auch keins.
german-friends	aufs	onto the (auf das)	Ronny schmeißt vor lauter Freude eine ganze Runde Currywurst raus und ruft, heute Abend gehe hier alles aufs Haus.
german-friends	bahnhof	a train station	Am Bahnhof empfängt er sie mit einem knappen “Moin”
german-friends	bahnsteig	a station platform	Am Bahnsteig wartet Steffi, Timos Studienfreundin, die bei einem großen Autobauer am Fließband schafft.
german-friends	bald	soon	Der Typ zieht bald wieder ab, und Nadia versteht mit einem Schlag: Wen die Berliner Schnauze in Ruhe lässt, den lässt sie in Wahrheit draußen.
german-friends	beiden	both, the two	Nadia wird ganz warm ums Herz, hebt ihr Glas mitten im Jubel und ruft den beiden lachend laut zurück: “Alaaf!”
german-friends	beine	legs	“Nach so einem langen Tag ist das hier genau das Richtige, freilich”, seufzt Konrad und streckt die Beine aus.
german-friends	bekommt	gets, receives (bekommen)	Auch Nadia bekommt ihr Fett weg: ihre Jacke sei voll assi, ihr Deutsch klinge wie aus dem Lehrbuch.
german-friends	berlin	Berlin	Seit zwei Jahren lebt sie nun in Berlin und lernt mühsam Deutsch, doch dieses laute Köln verwirrt sie völlig.
german-friends	besucht	visits (besuchen)	In Dortmund besucht Nadia mit ihrem Berliner Kumpel Timo dessen alten Schulfreund, der seit Jahren auf Spätschicht malocht und nebenbei eine kleine Currywurstbude betreibt.
german-friends	bett	a bed	Micha wird langsam müde und will nur noch einen Absacker und dann ab ins Bett.
german-friends	bevor	before	“Der macht das seit Jahren, geh einfach hin”, ruft Timo, bevor er auflegt.
german-friends	blech	sheet metal; a baking tray	Hinter der Theke wuchtet Sepp gerade ein heißes Blech aus dem Ofen, ein grauhaariger Grantler, dem die Schürze eng über dem Bauch spannt.
german-friends	bleiben	to stay, remain	Jule flüstert, man solle bloß cool bleiben und nichts Dummes labern.
german-friends	bleibt	stays, remains (bleiben)	Später will Basti noch einen heben, doch Nadia bleibt einfach sitzen und schaut auf den Fluss.
german-friends	bratwurst	a fried sausage	Neben ihm zischt die erste Bratwurst.
german-friends	brauche	need (brauchen)	Kalle drückt Timo eine Bohrmaschine in die Hand und meint, das Gerümpel brauche er sowieso nich mehr.
german-friends	brauchen	to need	“Guckste, hinten liegt das ganze Gelumpe für die Grillerei, mehr Kram brauchen wir nich”, sagt Steffi ganz zufrieden.
german-friends	braucht	needs (brauchen)	Buletten, lauwarmer Kaffee und drei brummende Schädel: mehr braucht das Katerfrühstück am Görli heute nicht.
german-friends	brav	well-behaved, good	Als Jule fragt, woher sie komme, antwortet sie fast förmlich, und Micha prustet los: “Boah, so brav, die zerbricht ja gleich.”
german-friends	bricht	breaks (brechen)	Der ganze Tisch wird für einen Moment still, dann bricht lautes Gelächter los.
german-friends	bringt	brings (bringen)	Korbinian, Timos Vetter, bringt eine Tüte Radi mit; Reserl, die Wirtin, kommt mit noch mehligen Händen; und Sepp, der alte Grantler vom Markt, schlurft samt seiner Tochter Vroni heran.
german-friends	brot	bread	Sie kauft das Brot vom Vortag, feilscht auf dem Markt und dreht jeden Cent zweimal um.
german-friends	brötchen	a bread roll	Nadia schaut zwischen dem fettigen Brötchen und dem eleganten Konzerthaus in der Ferne hin und her.
german-friends	butter	butter	Bene schneidet einen frischen Laib in dicke Scheiben und legt sie neben die Butter.
german-friends	café	a café	Die Frau ist Meike, die ein kleines Café im Veedel führt.
german-friends	danach	afterwards, after that	Am Sonntag danach ist die ganze Truppe verkatert, redet wenig und blinzelt in die erste Sonne.
german-friends	daneben	next to it; beside the point	An der Wand hängt ein altes Werbeschild aus DDR Zeiten, daneben ein vergilbtes Foto der alten Bar.
german-friends	dann	then	Am Freitag fährt er seine allerletzte Schicht; nach vierzig Jahren ist Schluss, dann geht er in Rente.
german-friends	darf	may, is allowed to (dürfen)	“Was mögt ihr denn, wenn ich fragen darf”, knurrt Sepp, ohne überhaupt aufzuschauen.
german-friends	dass	that (conjunction)	Bruno gluckst zufrieden und lacht so dröhnend, dass die Tassen wackeln.
german-friends	dauernd	constantly, all the time	“Du bist also die aus Berlin, von der Timo dauernd erzählt; der wollte mich sicher wieder veräppeln, gell”, feixt er und kratzt sich am Nischel.
german-friends	davon	of it, from it; away	Sie ist längst Teil davon, dem sie nun selbst so manchen kleinen Gefallen schuldet.
german-friends	dem	the (dative)	Kaum ist sie am Kölner Hauptbahnhof aus dem Zug gestiegen, steht Nadia schon mitten in einer warmen Umarmung wildfremder Leute.
german-friends	denkt	thinks (denken)	“So ein Bruddler”, denkt sie gschwind, “macht jeden Besuch anstrengend.”
german-friends	der	the; who, which	Er sei doch bloß ein alter Prolo, der mit Werkzeug nix mehr am Hut habe.
german-friends	derweil	meanwhile	Sepp grantelt derweil über das Wetter, über die Preise und über die halbe Welt.
german-friends	dessen	whose, of which	In Dortmund besucht Nadia mit ihrem Berliner Kumpel Timo dessen alten Schulfreund, der seit Jahren auf Spätschicht malocht und nebenbei eine kleine Currywurstbude betreibt.
german-friends	die	the; who, which	Alaaf für die Neue.
german-friends	diese	this, these	Diese kölsche Lebensfreude hat sie langsam vollständig aufgesogen.
german-friends	diesem	this (dative)	Hier drinnen ist es warm, und das reicht ihr an diesem Abend vollkommen.
german-friends	diesmal	this time	Diesmal muss Nadia sich nichts mehr beweisen, sie gehört einfach zum Tisch.
german-friends	dosen	cans, tins	Fett brutzelt auf dem Rost, Bier zischt aus den Dosen.
german-friends	draußen	outside	Draußen ziehen die ersten Jecke in bunten Kostümen vorbei.
german-friends	drei	three	Buletten, lauwarmer Kaffee und drei brummende Schädel: mehr braucht das Katerfrühstück am Görli heute nicht.
german-friends	drückt	presses, pushes (drücken)	“Alaaf!”, ruft eine wildfremde Frau und drückt Nadia ein Bützchen auf die Wange.
german-friends	dunkel	dark	Draußen wird es längst dunkel, doch am Tisch brennen die Kerzen langsam nieder.
german-friends	dunkle	dark (dunkel)	Frauke stimmt leise ein altes plattdeutsches Lied an, Hauke brummt die Melodie mit, und draußen malt der Frost feine Blumen an die dunkle Fensterscheibe.
german-friends	durch	through	Sie werfen Kamelle durch die offene Tür, und ein Bonbon landet in Nadias Kaffee.
german-friends	echte	real, genuine (echt)	Korbinian haut vergnügt auf den Tisch und lacht, da schau her, unser Madl redt scho wie eine echte Münchnerin.
german-friends	eigene	own (eigen)	Auf einmal begreift Nadia, dass sein ewiges Granteln gar keine Abfuhr ist, sondern eine ganz eigene Art von Nähe.
german-friends	empfängt	receives, welcomes (empfangen)	In seinem Schrebergarten am Rande von Dortmund empfängt er Timo und Nadia wie immer, mit einer Dose Bier und einem breiten Spruch.
german-friends	endlich	finally, at last	Voller Vorfreude zückt Nadia am Hafen ihr Handy und will endlich die schicke Elbphilharmonie fotografieren.
german-friends	enger	narrower; closer (eng)	Nadia steckt den Zettel ein und spürt, dass Timos Berlin und dieses Leipzig enger zusammenhängen, als sie je gedacht hat.
german-friends	er	he	In Köln, behauptet er wieder und wieder, sei sofort jeder dein Fründ, ganz anders als die kühlen, verschlossenen Berliner.
german-friends	erzählt	tells, recounts (erzählen)	Beim Essen erzählt Kalle von vierzig Jahren auffe Arbeit, vom alten Bulli, von durchmalochten Nächten.
german-friends	es	it	Mal geht es um die Schicht, mal um das Wetter, mal um den Preis vom Senf.
german-friends	fahrt	a ride, journey; you drive (fahren)	Vor allem ein Gschaftlhuber vom Nebentisch, der jedem ungefragt Ratschläge gibt, bringt ihn richtig in Fahrt.
german-friends	fallen	to fall (fallen)	Nadia lässt die Sonne durch die Kastanien fallen und spürt, wie das Lachen der Runde ganz mühelos in sie hineinsinkt.
german-friends	fast	almost, nearly	Zwischen dem Möwengeschrei begreift sie mit einem Mal, was sie fast verpasst hätte.
german-friends	fett	fat, greasy; (slang) cool, awesome	Die andere Richtung ist ein kleiner Imbiss direkt am Wasser, und es riecht nach Fett und Salz.
german-friends	finger	a finger	Die Maß landet vor ihr, schwer wie ein Eimer, und der Schaum schwappt über ihre Finger.
german-friends	fotos	photos	Sie zeigt ihm Fotos und erzählt begeistert von ihrem neuen Job, doch alles, was zurückkommt, ist ein trockenes “Jo”
